name,verbatim_name,verbatimLocality,decimalLatitude,decimalLongitude,place,date,usageKey,acceptedUsageKey,scientificName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,occurrenceID,basisOfRecord,occurrenceStatus,year,month,day,InstitutionID,InstitutionCode,geodeticDatum,continent,country,countryCode,locationID
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date3,1929-08-05T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:4fd59cba3d35053c22f647d17071dbb4,HumanObservation,presence,1929,8,5,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date4,1930-08-03T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:381966c16d13d840a52b9a5800a9948c,HumanObservation,presence,1930,8,3,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Kapp Bennet,73.3780209423858,-21.6827238027962,date1,1929-08-02T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:aa1be80b2fe46b671c89599eb290c4bc,HumanObservation,presence,1929,8,2,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Kapp Bennet,73.3780209423858,-21.6827238027962,date2,1929-08-20T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:656caf8214d7cc950a8e9a2db0928a8d,HumanObservation,presence,1929,8,20,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Myggbukt,73.4906798153458,-21.5601111537396,date1,1929-08-01T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:ece12a7bc495cda316e08f94d32386c4,HumanObservation,presence,1929,8,1,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Myggbukt,73.4906798153458,-21.5601111537396,date2,1929-08-02T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:63f3021d7213a1362290d5eabcc6b663,HumanObservation,presence,1929,8,2,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Myggbukt,73.4906798153458,-21.5601111537396,date3,1930-07-30T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:bab0327540cd44147cfcd6f83ae17c54,HumanObservation,presence,1930,7,30,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Myggbukt,73.4906798153458,-21.5601111537396,date4,1930-07-31T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:9e3565a4c090a01338b70cee44e525d9,HumanObservation,presence,1930,7,31,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Myggbukt,73.4906798153458,-21.5601111537396,date5,1930-08-01T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:85fb343f6e04eef8e7f61d668d8addfc,HumanObservation,presence,1930,8,1,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Myggbukt,73.4906798153458,-21.5601111537396,date7,1930-08-02T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:82a4b7b89534eb8187dd270f5f36aa48,HumanObservation,presence,1930,8,2,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Cochlearia groenlandica L.,Cochlearia groenlandica L.,"Jacksonoya, East sid",73.8991159145738,-20.1431122023006,date1,1929-07-31T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:db4d4e7d3bbc3270cd22d6fd93ebaeb1,HumanObservation,presence,1929,7,31,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Cochlearia groenlandica L.,Cochlearia groenlandica L.,At Reve,74.3232971146432,-21.8551961226729,date1,1930-07-23T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:389659de5530b60f02472e12a2b34db9,HumanObservation,presence,1930,7,23,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Revet,74.3627103444094,-21.8616900910217,date1,1930-07-22T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:e069bc7f97df9cef2f5aa2df3e7927c3,HumanObservation,presence,1930,7,22,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Kapp Herschel,74.2437098483714,-19.6842308924801,date1,1929-07-29T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:ce93fcf7b33251a8b284a86eac8f141d,HumanObservation,presence,1929,7,29,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Kapp Herschel,74.2437098483714,-19.6842308924801,date2,1929-07-30T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:6b8c104eead9e8578306f9cbb52443ca,HumanObservation,presence,1929,7,30,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Kapp Herschel,74.2437098483714,-19.6842308924801,date3,1930-07-17T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:05bf24cf753df2e5c2a684ad9652574d,HumanObservation,presence,1930,7,17,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Kapp Herschel,74.2437098483714,-19.6842308924801,date4,1930-07-18T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:49f9953d45aef21472312c20871ec1fb,HumanObservation,presence,1930,7,18,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Kapp Herschel,74.2437098483714,-19.6842308924801,date5,1930-07-19T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:9bf6399b75196b18e411cd61a9580077,HumanObservation,presence,1930,7,19,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Kapp Herschel,74.2437098483714,-19.6842308924801,date6,1930-07-21T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:d66a1ef5ae88b19d364a1f156115b5e5,HumanObservation,presence,1930,7,21,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Landingsdalen,74.4575059343755,-19.0255875063208,date1,1929-07-28T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:599270a2c65b7ea161f5061bb12fa314,HumanObservation,presence,1929,7,28,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Landingsdalen,74.4575059343755,-19.0255875063208,date2,1930-07-21T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:e2cc7d612627ae597fc4d7c73cad5bf8,HumanObservation,presence,1930,7,21,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Kapp Wyn,74.4891437150459,-18.9931909401971,date1,1930-07-30T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:8dcc7a2b4dee994e58079312f959f302,HumanObservation,presence,1930,7,30,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Antarctichamna,72.0185393852121,-23.0546141666577,date1,1930-08-11T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:1056d972bf551880104971fb516ea480,HumanObservation,presence,1930,8,11,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Kapp Petersen,72.4168450055533,-24.5718994042612,date1,1930-08-09T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:d232da774e136f2f4edf02411fba086b,HumanObservation,presence,1930,8,9,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Holmvika,72.5078737819493,-24.0006877034132,date1,1929-08-11T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:d67a6650f205e0941e82fdc03a0cfe44,HumanObservation,presence,1929,8,11,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Veganeset,72.8348822643402,-23.1666758557105,date1,1929-08-07T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:e06ce72b3fe46139223819cdcc672a06,HumanObservation,presence,1929,8,7,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Gasøya,72.7994532662258,-22.9244892461657,date1,1929-08-09T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:e9b739ff743e3850ec77477a16954ad0,HumanObservation,presence,1929,8,9,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Husbukt,72.8476155925744,-22.9464860300615,date1,1929-08-08T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:63bf110cfa0b794376c5af9ff94d68d8,HumanObservation,presence,1929,8,8,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Husbukt,72.8476155925744,-22.9464860300615,date2,1929-08-09T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:190786716bfbac20b42f9b4b63ce1a2a,HumanObservation,presence,1929,8,9,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Husbukt,72.8476155925744,-22.9464860300615,date3,1929-08-10T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:7a20959617599401ebc6c2afd9398654,HumanObservation,presence,1929,8,10,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Husbukt,72.8476155925744,-22.9464860300615,date4,1930-08-15T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:0306cf575a78af0c17f0d6cbfa643243,HumanObservation,presence,1930,8,15,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,5 kilometres west of Husbukt,72.8616330771541,-23.0874352624784,date1,1930-08-16T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:2ef37d2cc8e6ea9306ff7e35a657ab81,HumanObservation,presence,1930,8,16,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,15 kilometres west of Husbukt,72.8783842853397,-23.3870102993493,date1,1930-08-17T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:953e2494f3a14b43bb0158ccc6da1738,HumanObservation,presence,1930,8,17,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,5 kilometres west of Robertson 0ya,73.0644336712976,-23.2205693216455,date1,1930-08-19T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:76e6136b7cab7fe03c1b7ca4cda631cc,HumanObservation,presence,1930,8,19,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Kapp Elisabet,72.9041138836584,-24.8029826454149,date1,1930-08-08T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:45c0875bd3b721e6abeeae3e6c593fa4,HumanObservation,presence,1930,8,8,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date1,1929-08-03T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:559b7506bc0ad57a7f376313d658f3c4,HumanObservation,presence,1929,8,3,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date2,1929-08-04T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:0c211a201de993cb4e3c28f994fff398,HumanObservation,presence,1929,8,4,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date3,1929-08-05T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:83a061f92631ea160d0973f7937fa3f6,HumanObservation,presence,1929,8,5,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date4,1930-08-03T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:de47ec5eaaeaad78c05a1552e712eda2,HumanObservation,presence,1930,8,3,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Kapp Graah,73.229859441085,-23.4065547127154,date1,1929-08-17T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:28631000d109a8e700d5324da6d01c3d,HumanObservation,presence,1929,8,17,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Vargbukt,73.3309515654897,-25.2799994211508,date1,1929-08-14T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:ae31710a7c41a86cdd8dbb540f04ec88,HumanObservation,presence,1929,8,14,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Vargbukt,73.3309515654897,-25.2799994211508,date2,1929-08-15T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:bcc99f6c527b627ae20ab396437b81a9,HumanObservation,presence,1929,8,15,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Kapp Bennet,73.3780209423858,-21.6827238027962,date1,1929-08-02T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:3d30a4ab7620846415281a18d0577c65,HumanObservation,presence,1929,8,2,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Kapp Bennet,73.3780209423858,-21.6827238027962,date2,1929-08-20T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:959238da327effc34e7b51ddaf69f619,HumanObservation,presence,1929,8,20,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Myggbukt,73.4906798153458,-21.5601111537396,date1,1929-08-01T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:d30984028d4881a17562ff4d63d1725b,HumanObservation,presence,1929,8,1,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Myggbukt,73.4906798153458,-21.5601111537396,date2,1929-08-02T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:75389c47aec54b8fd95f1d6e8858411d,HumanObservation,presence,1929,8,2,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Myggbukt,73.4906798153458,-21.5601111537396,date3,1930-07-30T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:5c5bbf9df44dd650be3fa0b1bf4350e8,HumanObservation,presence,1930,7,30,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Draba alpina L.,Draba alpina L.,Myggbukt,73.4906798153458,-21.5601111537396,date4,1930-07-31T00:00:00Z,3049444,NA,Draba alpina L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Draba,Draba alpina,6,7707728,220,7225535,3112,3049396,3049444,FALSE,Magnoliopsida,urn:vpferl:47d24dfbd95e5c85e1ba80b56fef8644,HumanObservation,presence,1930,7,31,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
