name,verbatim_name,location_name,lat,lon,place,date,usageKey,acceptedUsageKey,scientificName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,occurrenceID,basisOfRecord,occurrenceStatus,verbatimLocality,decimalLatitude,decimalLongitude
Dryas octopetala L.,Dryas octopetala L.,Kapp Herschel,74.2437098483714,-19.6842308924801,date1,1929-07-29T00:00:00Z,4889932,NA,Dryas octopetala L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Dryas,Dryas octopetala,6,7707728,220,691,5015,3000739,4889932,FALSE,Magnoliopsida,urn:vpferl:2d6e4ba882d6a53b1c63d04024ba9368,HumanObservation,presence,Kapp Herschel,74.2437098483714,-19.6842308924801
Dryas octopetala L.,Dryas octopetala L.,Kapp Herschel,74.2437098483714,-19.6842308924801,date2,1929-07-30T00:00:00Z,4889932,NA,Dryas octopetala L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Dryas,Dryas octopetala,6,7707728,220,691,5015,3000739,4889932,FALSE,Magnoliopsida,urn:vpferl:d729ca75bf90afb6143d33db19b29fbb,HumanObservation,presence,Kapp Herschel,74.2437098483714,-19.6842308924801
Dryas octopetala L.,Dryas octopetala L.,Kapp Herschel,74.2437098483714,-19.6842308924801,date3,1930-07-17T00:00:00Z,4889932,NA,Dryas octopetala L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Dryas,Dryas octopetala,6,7707728,220,691,5015,3000739,4889932,FALSE,Magnoliopsida,urn:vpferl:a52db79e004356b49418d3b0259f18d7,HumanObservation,presence,Kapp Herschel,74.2437098483714,-19.6842308924801
Dryas octopetala L.,Dryas octopetala L.,Kapp Herschel,74.2437098483714,-19.6842308924801,date4,1930-07-18T00:00:00Z,4889932,NA,Dryas octopetala L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Dryas,Dryas octopetala,6,7707728,220,691,5015,3000739,4889932,FALSE,Magnoliopsida,urn:vpferl:4efebc35d211472551fe2ac415304632,HumanObservation,presence,Kapp Herschel,74.2437098483714,-19.6842308924801
Dryas octopetala L.,Dryas octopetala L.,Kapp Herschel,74.2437098483714,-19.6842308924801,date5,1930-07-19T00:00:00Z,4889932,NA,Dryas octopetala L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Dryas,Dryas octopetala,6,7707728,220,691,5015,3000739,4889932,FALSE,Magnoliopsida,urn:vpferl:cf1a47d806b3854edb2829b71f9bc55f,HumanObservation,presence,Kapp Herschel,74.2437098483714,-19.6842308924801
Dryas octopetala L.,Dryas octopetala L.,Kapp Herschel,74.2437098483714,-19.6842308924801,date6,1930-07-21T00:00:00Z,4889932,NA,Dryas octopetala L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Dryas,Dryas octopetala,6,7707728,220,691,5015,3000739,4889932,FALSE,Magnoliopsida,urn:vpferl:51f10d28d6f8c7beee00ed843170a4f1,HumanObservation,presence,Kapp Herschel,74.2437098483714,-19.6842308924801
Dryas octopetala L.,Dryas octopetala L.,Landingsdalen,74.4575059343755,-19.0255875063208,date1,1929-07-28T00:00:00Z,4889932,NA,Dryas octopetala L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Dryas,Dryas octopetala,6,7707728,220,691,5015,3000739,4889932,FALSE,Magnoliopsida,urn:vpferl:8fc8f91eb9ee20047af8937dd71b79e7,HumanObservation,presence,Landingsdalen,74.4575059343755,-19.0255875063208
Dryas octopetala L.,Dryas octopetala L.,Landingsdalen,74.4575059343755,-19.0255875063208,date2,1930-07-21T00:00:00Z,4889932,NA,Dryas octopetala L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Dryas,Dryas octopetala,6,7707728,220,691,5015,3000739,4889932,FALSE,Magnoliopsida,urn:vpferl:6540b4464aa6db7c1f916a6212dcd1d0,HumanObservation,presence,Landingsdalen,74.4575059343755,-19.0255875063208
Dryas octopetala L.,Dryas octopetala L.,Kapp Wyn,74.4891437150459,-18.9931909401971,date1,1930-07-30T00:00:00Z,4889932,NA,Dryas octopetala L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Dryas,Dryas octopetala,6,7707728,220,691,5015,3000739,4889932,FALSE,Magnoliopsida,urn:vpferl:945fd2a749752d5ad924983a49681f8a,HumanObservation,presence,Kapp Wyn,74.4891437150459,-18.9931909401971
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Antarctichamna,72.0185393852121,-23.0546141666577,date1,1930-08-11T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:e898f4acad0fb6475c88a64eecc8ddaa,HumanObservation,presence,Antarctichamna,72.0185393852121,-23.0546141666577
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Kapp Petersen,72.4168450055533,-24.5718994042612,date1,1930-08-09T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:0764b89a9ce8192c88f4c6ab4965daef,HumanObservation,presence,Kapp Petersen,72.4168450055533,-24.5718994042612
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Holmvika,72.5078737819493,-24.0006877034132,date1,1929-08-11T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:0017f7c23620979af46cf06ac6bfa65c,HumanObservation,presence,Holmvika,72.5078737819493,-24.0006877034132
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Veganeset,72.8348822643402,-23.1666758557105,date1,1929-08-07T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:73f480a68d2e569457b97c66848ed5eb,HumanObservation,presence,Veganeset,72.8348822643402,-23.1666758557105
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Gasøya,72.7994532662258,-22.9244892461657,date1,1929-08-09T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:edf73dae207881e16ef570987feb87bd,HumanObservation,presence,Gasøya,72.7994532662258,-22.9244892461657
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Husbukt,72.8476155925744,-22.9464860300615,date1,1929-08-08T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:b5881573853393ea741741701348a31d,HumanObservation,presence,Husbukt,72.8476155925744,-22.9464860300615
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Husbukt,72.8476155925744,-22.9464860300615,date2,1929-08-09T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:2ecc226025049db1165a0da80e6df82e,HumanObservation,presence,Husbukt,72.8476155925744,-22.9464860300615
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Husbukt,72.8476155925744,-22.9464860300615,date3,1929-08-10T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:84292a90f1e59e80b6f8e37bff85f30a,HumanObservation,presence,Husbukt,72.8476155925744,-22.9464860300615
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Husbukt,72.8476155925744,-22.9464860300615,date4,1930-08-15T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:af639bd53faf363bdd55a8312270f96c,HumanObservation,presence,Husbukt,72.8476155925744,-22.9464860300615
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,5 kilometres west of Husbukt,72.8616330771541,-23.0874352624784,date1,1930-08-16T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:4b4570f3dceb30149be7fac0330b794a,HumanObservation,presence,5 kilometres west of Husbukt,72.8616330771541,-23.0874352624784
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,15 kilometres west of Husbukt,72.8783842853397,-23.3870102993493,date1,1930-08-17T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:f98c41f62d1866d003056cd11223a566,HumanObservation,presence,15 kilometres west of Husbukt,72.8783842853397,-23.3870102993493
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Sanddale,73.0155381155122,-23.7615879834466,date1,1930-08-18T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:59ecee15ab262542a11502d0afee7f1d,HumanObservation,presence,Sanddale,73.0155381155122,-23.7615879834466
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,5 kilometres west of Robertson 0ya,73.0644336712976,-23.2205693216455,date1,1930-08-19T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:0e6a71d1460928893a2562dcbf70b5b2,HumanObservation,presence,5 kilometres west of Robertson 0ya,73.0644336712976,-23.2205693216455
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Nattvik,72.9609755635503,-24.8590971600412,date1,1930-08-12T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:1a7e76193b23c53ffef855fb3b0fde33,HumanObservation,presence,Nattvik,72.9609755635503,-24.8590971600412
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Orvinlia N. side of Sofiasund at Celsius-fjelle,73.0872688653852,-23.3194305817758,date1,1929-08-06T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:137fdf776d47b77b7e6d29ffa6009d8e,HumanObservation,presence,Orvinlia N. side of Sofiasund at Celsius-fjelle,73.0872688653852,-23.3194305817758
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date1,1929-08-03T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:ca0f14076eac20424afd0ad8ce237242,HumanObservation,presence,Kapp Humboldt,73.0956513590331,-23.0158721409927
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date2,1929-08-04T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:67887b79d2f1c835ad3469029f4843dd,HumanObservation,presence,Kapp Humboldt,73.0956513590331,-23.0158721409927
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date3,1929-08-05T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:2490926137941452cfd9c92ce618d34d,HumanObservation,presence,Kapp Humboldt,73.0956513590331,-23.0158721409927
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date4,1930-08-03T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:f426f7629cf4f4867b4aedfad29e3c4f,HumanObservation,presence,Kapp Humboldt,73.0956513590331,-23.0158721409927
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Kapp Graah,73.229859441085,-23.4065547127154,date1,1929-08-17T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:c35e2fcc204a213a87051d3ca9c9eb51,HumanObservation,presence,Kapp Graah,73.229859441085,-23.4065547127154
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Vargbukt,73.3309515654897,-25.2799994211508,date1,1929-08-14T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:4534919ae3dd0a34555299de535d8d25,HumanObservation,presence,Vargbukt,73.3309515654897,-25.2799994211508
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Vargbukt,73.3309515654897,-25.2799994211508,date2,1929-08-15T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:52b6145ca53c56c0b62b9a9cc756b043,HumanObservation,presence,Vargbukt,73.3309515654897,-25.2799994211508
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,"Röhssfjordsundet, S. side",72.7061234832469,-26.8042700466174,date1,1930-08-14T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:51c739ac0218f4af4807fa8f32f6601a,HumanObservation,presence,"Röhssfjordsundet, S. side",72.7061234832469,-26.8042700466174
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,"Röhssfjordsundet, N. side",72.679641344007507,-27.1464489022431,date1,1930-08-14T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:b746f5521d7fea72b37ef241a0fe2ae4,HumanObservation,presence,"Röhssfjordsundet, N. side",72.679641344007507,-27.1464489022431
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,"Dicksonfjorden, N. side, about 3 km from the head",72.8252259205405,-27.3458553968876,date1,1930-08-13T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:f309643f8fcb6e42d13741371326c301,HumanObservation,presence,"Dicksonfjorden, N. side, about 3 km from the head",72.8252259205405,-27.3458553968876
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Kapp Bennet,73.3780209423858,-21.6827238027962,date1,1929-08-02T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:fdc1ca377e5028155455c175fd0ad27b,HumanObservation,presence,Kapp Bennet,73.3780209423858,-21.6827238027962
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Kapp Bennet,73.3780209423858,-21.6827238027962,date2,1929-08-20T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:a9ab79eefec4d0c578c1a56a33bf8d8d,HumanObservation,presence,Kapp Bennet,73.3780209423858,-21.6827238027962
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Myggbukt,73.4906798153458,-21.5601111537396,date1,1929-08-01T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:c1b033c56a901fc3eccd8c3f4da0d766,HumanObservation,presence,Myggbukt,73.4906798153458,-21.5601111537396
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Myggbukt,73.4906798153458,-21.5601111537396,date2,1929-08-02T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:1e034c04fd24c5abd4aa887cb34fef13,HumanObservation,presence,Myggbukt,73.4906798153458,-21.5601111537396
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Myggbukt,73.4906798153458,-21.5601111537396,date3,1930-07-30T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:c8ced3a00b48702f6cf7a7cd1e5c5f63,HumanObservation,presence,Myggbukt,73.4906798153458,-21.5601111537396
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Myggbukt,73.4906798153458,-21.5601111537396,date4,1930-07-31T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:0d107c5c258e40706c15346ee52cbbac,HumanObservation,presence,Myggbukt,73.4906798153458,-21.5601111537396
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Myggbukt,73.4906798153458,-21.5601111537396,date5,1930-08-01T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:f3079ab0bf2d1d74f61cbd4810bab9d8,HumanObservation,presence,Myggbukt,73.4906798153458,-21.5601111537396
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Myggbukt,73.4906798153458,-21.5601111537396,date7,1930-08-02T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:6a0cc85c1a44dba717f3a20757d2fdf3,HumanObservation,presence,Myggbukt,73.4906798153458,-21.5601111537396
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Hoelsbu,73.7011350741129,-23.4237506787874,date1,1930-08-04T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:ff8189812f7880c0cea172ee47ebf9b2,HumanObservation,presence,Hoelsbu,73.7011350741129,-23.4237506787874
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Vassdale,73.5635775481642,-22.6881231880706,date1,1929-08-19T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:bea08c96dbbfedf86243056e0862fdb4,HumanObservation,presence,Vassdale,73.5635775481642,-22.6881231880706
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Ankerplassen,73.6082820386396,-22.4723543510409,date1,1929-08-18T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:0055f97538c2dbf8658f1d84025ff73e,HumanObservation,presence,Ankerplassen,73.6082820386396,-22.4723543510409
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Ankerplassen,73.6082820386396,-22.4723543510409,date2,1930-08-06T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:d9ba64d5c26e6026e6a4c6fcd001c41c,HumanObservation,presence,Ankerplassen,73.6082820386396,-22.4723543510409
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Royevatnet,73.887097731045,-21.8755241203937,date1,1930-07-25T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:ae942ec2c9f621f9fe64eb2cda4558a8,HumanObservation,presence,Royevatnet,73.887097731045,-21.8755241203937
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,"Loch Fine, outer part, East side",73.9405349489565,-21.886416198476,date1,1930-07-26T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:6ca4079e6fa1a2209e00348323c44a1f,HumanObservation,presence,"Loch Fine, outer part, East side",73.9405349489565,-21.886416198476
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,Kapp Stosch,74.0571965372936,-21.6796382332972,date1,1930-07-24T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:944a3e1ae714b6c76ae624642f9a9073,HumanObservation,presence,Kapp Stosch,74.0571965372936,-21.6796382332972
Chamaenerium latifolium (L.) Sweet.,Chamaenerium latifolium (L.) Sweet.,"Jacksonoya, East sid",73.8991159145738,-20.1431122023006,date1,1929-07-31T00:00:00Z,3188786,NA,Chamaenerion latifolium (L.) Sweet,SPECIES,ACCEPTED,89,FUZZY,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion latifolium,6,7707728,220,690,2430,8406741,3188786,FALSE,Magnoliopsida,urn:vpferl:9fd72b89226e48b3b17282c234c92a8e,HumanObservation,presence,"Jacksonoya, East sid",73.8991159145738,-20.1431122023006
