name,verbatim_name,verbatimLocality,decimalLatitude,decimalLongitude,place,date,usageKey,acceptedUsageKey,scientificName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,occurrenceID,basisOfRecord,occurrenceStatus,year,month,day,InstitutionID,InstitutionCode,geodeticDatum,continent,country,countryCode,locationID
Lycopodium selago L.,Lycopodium selago L.,15 kilometres west of Husbukt,72.8783842853397,-23.3870102993493,date1,1930-08-17T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:91b6c4992ef6aef983304fba762adc3c,HumanObservation,presence,1930,8,17,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,Sanddale,73.0155381155122,-23.7615879834466,date1,1930-08-18T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:196662deef99779f44ebdbd48ee6e75f,HumanObservation,presence,1930,8,18,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,5 kilometres west of Robertson 0ya,73.0644336712976,-23.2205693216455,date1,1930-08-19T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:5ecd6f0495dac2e2f397cd39442b9abc,HumanObservation,presence,1930,8,19,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date1,1929-08-03T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:d343ee335d9bb9dd3e1ec9b00dad8fc2,HumanObservation,presence,1929,8,3,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date2,1929-08-04T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:95b8490a90e5e8fcb7a8cebde7d58b6f,HumanObservation,presence,1929,8,4,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date3,1929-08-05T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:341659a59d3fa99c2ab72be45981f729,HumanObservation,presence,1929,8,5,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date4,1930-08-03T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:2f003b0f83c4242df61adfe74284aa2b,HumanObservation,presence,1930,8,3,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,"Röhssfjordsundet, S. side",72.7061234832469,-26.8042700466174,date1,1930-08-14T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:17fc91085c0e5a66a27e904d7d3d075e,HumanObservation,presence,1930,8,14,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,"Dicksonfjorden, N. side, about 3 km from the head",72.8252259205405,-27.3458553968876,date1,1930-08-13T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:d2e846330e28553ebde1e0d3b35ea1fe,HumanObservation,presence,1930,8,13,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,Kapp Bennet,73.3780209423858,-21.6827238027962,date1,1929-08-02T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:43da2d9ad2d93a08d13789da68f0b163,HumanObservation,presence,1929,8,2,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,Kapp Bennet,73.3780209423858,-21.6827238027962,date2,1929-08-20T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:d0257cc1ba783e5c172c84d3a255fbe6,HumanObservation,presence,1929,8,20,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,Myggbukt,73.4906798153458,-21.5601111537396,date1,1929-08-01T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:b507e623fb39c4a8ef35082d769076f7,HumanObservation,presence,1929,8,1,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,Myggbukt,73.4906798153458,-21.5601111537396,date2,1929-08-02T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:df194bb3ea97d3b9a38a73a41d587c5f,HumanObservation,presence,1929,8,2,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,Myggbukt,73.4906798153458,-21.5601111537396,date3,1930-07-30T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:c9edf4428974c1bae400eff4b49778fd,HumanObservation,presence,1930,7,30,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,Myggbukt,73.4906798153458,-21.5601111537396,date4,1930-07-31T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:9b971c9e8a4235a7f0eda7e5e0232102,HumanObservation,presence,1930,7,31,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,Myggbukt,73.4906798153458,-21.5601111537396,date5,1930-08-01T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:7769b9cb12f743e12123090be26fb1d0,HumanObservation,presence,1930,8,1,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,Myggbukt,73.4906798153458,-21.5601111537396,date7,1930-08-02T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:293517bdf27ce9f01654d5bcb2a080f5,HumanObservation,presence,1930,8,2,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,Vassdale,73.5635775481642,-22.6881231880706,date1,1929-08-19T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:d1334398cb3b5348a5445b20cf2f546f,HumanObservation,presence,1929,8,19,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,Ankerplassen,73.6082820386396,-22.4723543510409,date1,1929-08-18T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:b123c0f52c4c2732a93483932b23d3d9,HumanObservation,presence,1929,8,18,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,Ankerplassen,73.6082820386396,-22.4723543510409,date2,1930-08-06T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:69f79778d8ed6040a796abb0d25d4105,HumanObservation,presence,1930,8,6,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,Daudmannsoyra,74.1219851589978,-20.8863501972072,date1,1930-07-28T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:a93fd3b8efb6863de546553da771fd33,HumanObservation,presence,1930,7,28,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,Soppbukt,74.1545727187855,-21.5238224543617,date1,1930-07-27T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:6b9cb02cf1bf81299d1cb91ff8723a0e,HumanObservation,presence,1930,7,27,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,Soppbukt,74.1545727187855,-21.5238224543617,date2,1930-07-28T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:73164f30496a19c6ba948c2097a86c9c,HumanObservation,presence,1930,7,28,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Lycopodium selago L.,Lycopodium selago L.,At Reve,74.3232971146432,-21.8551961226729,date1,1930-07-23T00:00:00Z,6385637,7286567,Lycopodium selago L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Lycopodiales,Lycopodiaceae,Huperzia,Huperzia selago,6,7707728,245,421,6725,2688450,8190643,TRUE,Lycopodiopsida,urn:vpferl:0c68483b4085a270ec2fc0aff9042afd,HumanObservation,presence,1930,7,23,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Equisetum arvense L.,Equisetum arvense L.,Antarctichamna,72.0185393852121,-23.0546141666577,date1,1930-08-11T00:00:00Z,7924597,NA,Equisetum arvense L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Equisetales,Equisetaceae,Equisetum,Equisetum arvense,6,7707728,7228684,954,3105,2687913,7924597,FALSE,Polypodiopsida,urn:vpferl:b5d56a1e64c47e9f222f0cc614ebe3d1,HumanObservation,presence,1930,8,11,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Equisetum arvense L.,Equisetum arvense L.,Kapp Petersen,72.4168450055533,-24.5718994042612,date1,1930-08-09T00:00:00Z,7924597,NA,Equisetum arvense L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Equisetales,Equisetaceae,Equisetum,Equisetum arvense,6,7707728,7228684,954,3105,2687913,7924597,FALSE,Polypodiopsida,urn:vpferl:ce0faee36c90d50546957c06b454975c,HumanObservation,presence,1930,8,9,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Equisetum arvense L.,Equisetum arvense L.,Holmvika,72.5078737819493,-24.0006877034132,date1,1929-08-11T00:00:00Z,7924597,NA,Equisetum arvense L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Equisetales,Equisetaceae,Equisetum,Equisetum arvense,6,7707728,7228684,954,3105,2687913,7924597,FALSE,Polypodiopsida,urn:vpferl:13c3183b20442fa3dfeeecddcb794eb1,HumanObservation,presence,1929,8,11,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Equisetum arvense L.,Equisetum arvense L.,Veganeset,72.8348822643402,-23.1666758557105,date1,1929-08-07T00:00:00Z,7924597,NA,Equisetum arvense L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Equisetales,Equisetaceae,Equisetum,Equisetum arvense,6,7707728,7228684,954,3105,2687913,7924597,FALSE,Polypodiopsida,urn:vpferl:6cba4499a4a648cf3d93e4fecebb1fbc,HumanObservation,presence,1929,8,7,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Equisetum arvense L.,Equisetum arvense L.,Gasøya,72.7994532662258,-22.9244892461657,date1,1929-08-09T00:00:00Z,7924597,NA,Equisetum arvense L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Equisetales,Equisetaceae,Equisetum,Equisetum arvense,6,7707728,7228684,954,3105,2687913,7924597,FALSE,Polypodiopsida,urn:vpferl:d49b8c1274d8f46378c4d11b1bd40f14,HumanObservation,presence,1929,8,9,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Equisetum arvense L.,Equisetum arvense L.,Husbukt,72.8476155925744,-22.9464860300615,date1,1929-08-08T00:00:00Z,7924597,NA,Equisetum arvense L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Equisetales,Equisetaceae,Equisetum,Equisetum arvense,6,7707728,7228684,954,3105,2687913,7924597,FALSE,Polypodiopsida,urn:vpferl:f467b92426055d9c467e46c4e966522f,HumanObservation,presence,1929,8,8,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Equisetum arvense L.,Equisetum arvense L.,Husbukt,72.8476155925744,-22.9464860300615,date2,1929-08-09T00:00:00Z,7924597,NA,Equisetum arvense L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Equisetales,Equisetaceae,Equisetum,Equisetum arvense,6,7707728,7228684,954,3105,2687913,7924597,FALSE,Polypodiopsida,urn:vpferl:c6e15b79e255efec4e2cd618bf3d3829,HumanObservation,presence,1929,8,9,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Equisetum arvense L.,Equisetum arvense L.,Husbukt,72.8476155925744,-22.9464860300615,date3,1929-08-10T00:00:00Z,7924597,NA,Equisetum arvense L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Equisetales,Equisetaceae,Equisetum,Equisetum arvense,6,7707728,7228684,954,3105,2687913,7924597,FALSE,Polypodiopsida,urn:vpferl:8a213316866bf39a65756caaef013883,HumanObservation,presence,1929,8,10,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Equisetum arvense L.,Equisetum arvense L.,Husbukt,72.8476155925744,-22.9464860300615,date4,1930-08-15T00:00:00Z,7924597,NA,Equisetum arvense L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Equisetales,Equisetaceae,Equisetum,Equisetum arvense,6,7707728,7228684,954,3105,2687913,7924597,FALSE,Polypodiopsida,urn:vpferl:f037b66cde88948b44af6229529f7487,HumanObservation,presence,1930,8,15,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Equisetum arvense L.,Equisetum arvense L.,5 kilometres west of Husbukt,72.8616330771541,-23.0874352624784,date1,1930-08-16T00:00:00Z,7924597,NA,Equisetum arvense L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Equisetales,Equisetaceae,Equisetum,Equisetum arvense,6,7707728,7228684,954,3105,2687913,7924597,FALSE,Polypodiopsida,urn:vpferl:7a56d8d240b4bd19e2ca63ad05593b72,HumanObservation,presence,1930,8,16,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Equisetum arvense L.,Equisetum arvense L.,15 kilometres west of Husbukt,72.8783842853397,-23.3870102993493,date1,1930-08-17T00:00:00Z,7924597,NA,Equisetum arvense L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Equisetales,Equisetaceae,Equisetum,Equisetum arvense,6,7707728,7228684,954,3105,2687913,7924597,FALSE,Polypodiopsida,urn:vpferl:6f3af9f77f9d0463792fd5264ca54c88,HumanObservation,presence,1930,8,17,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Equisetum arvense L.,Equisetum arvense L.,Sanddale,73.0155381155122,-23.7615879834466,date1,1930-08-18T00:00:00Z,7924597,NA,Equisetum arvense L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Equisetales,Equisetaceae,Equisetum,Equisetum arvense,6,7707728,7228684,954,3105,2687913,7924597,FALSE,Polypodiopsida,urn:vpferl:69f9179c6038eb7d574d6070692ef6ce,HumanObservation,presence,1930,8,18,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Equisetum arvense L.,Equisetum arvense L.,5 kilometres west of Robertson 0ya,73.0644336712976,-23.2205693216455,date1,1930-08-19T00:00:00Z,7924597,NA,Equisetum arvense L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Equisetales,Equisetaceae,Equisetum,Equisetum arvense,6,7707728,7228684,954,3105,2687913,7924597,FALSE,Polypodiopsida,urn:vpferl:2671d748f765052f1b6dc19774f49e0b,HumanObservation,presence,1930,8,19,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
