name,verbatim_name,verbatimLocality,decimalLatitude,decimalLongitude,place,date,usageKey,acceptedUsageKey,scientificName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,occurrenceID,basisOfRecord,occurrenceStatus,year,month,day,InstitutionID,InstitutionCode,Geodetic_datum,continent,country,countryCode,locationID,geodeticDatum
Braya purpurascens (R. Br.) Bunge.,Braya purpurascens (R. Br.) Bunge.,Royevatnet,73.887097731045,-21.8755241203937,date1,1930-07-25T00:00:00Z,5373824,7696043,Braya purpurascens (R.Br.) Bunge,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Braya,Braya purpurascens,6,7707728,220,7225535,3112,3043078,7696043,TRUE,Magnoliopsida,urn:vpferl:7bc464acfcf5c0e365cc0feba9ff35ad,HumanObservation,presence,1930,7,25,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Braya purpurascens (R. Br.) Bunge.,Braya purpurascens (R. Br.) Bunge.,"Loch Fine, outer part, East side",73.9405349489565,-21.886416198476,date1,1930-07-26T00:00:00Z,5373824,7696043,Braya purpurascens (R.Br.) Bunge,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Braya,Braya purpurascens,6,7707728,220,7225535,3112,3043078,7696043,TRUE,Magnoliopsida,urn:vpferl:4ddb725506cb849d0e238dd20cc455cf,HumanObservation,presence,1930,7,26,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Braya purpurascens (R. Br.) Bunge.,Braya purpurascens (R. Br.) Bunge.,Kapp Stosch,74.0571965372936,-21.6796382332972,date1,1930-07-24T00:00:00Z,5373824,7696043,Braya purpurascens (R.Br.) Bunge,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Braya,Braya purpurascens,6,7707728,220,7225535,3112,3043078,7696043,TRUE,Magnoliopsida,urn:vpferl:e45ff6238fd78ecc586632dd573ecf16,HumanObservation,presence,1930,7,24,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Braya purpurascens (R. Br.) Bunge.,Braya purpurascens (R. Br.) Bunge.,At Reve,74.3232971146432,-21.8551961226729,date1,1930-07-23T00:00:00Z,5373824,7696043,Braya purpurascens (R.Br.) Bunge,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Braya,Braya purpurascens,6,7707728,220,7225535,3112,3043078,7696043,TRUE,Magnoliopsida,urn:vpferl:970da0d39dbb3e90115c121b14fa9b08,HumanObservation,presence,1930,7,23,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Braya purpurascens (R. Br.) Bunge.,Braya purpurascens (R. Br.) Bunge.,Revet,74.3627103444094,-21.8616900910217,date1,1930-07-22T00:00:00Z,5373824,7696043,Braya purpurascens (R.Br.) Bunge,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Braya,Braya purpurascens,6,7707728,220,7225535,3112,3043078,7696043,TRUE,Magnoliopsida,urn:vpferl:0435834a9845168f18f073d5e22236c6,HumanObservation,presence,1930,7,22,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Braya purpurascens (R. Br.) Bunge.,Braya purpurascens (R. Br.) Bunge.,Kapp Herschel,74.2437098483714,-19.6842308924801,date1,1929-07-29T00:00:00Z,5373824,7696043,Braya purpurascens (R.Br.) Bunge,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Braya,Braya purpurascens,6,7707728,220,7225535,3112,3043078,7696043,TRUE,Magnoliopsida,urn:vpferl:485fb2ae9c600996d4c2eb823ef6466b,HumanObservation,presence,1929,7,29,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Braya purpurascens (R. Br.) Bunge.,Braya purpurascens (R. Br.) Bunge.,Kapp Herschel,74.2437098483714,-19.6842308924801,date2,1929-07-30T00:00:00Z,5373824,7696043,Braya purpurascens (R.Br.) Bunge,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Braya,Braya purpurascens,6,7707728,220,7225535,3112,3043078,7696043,TRUE,Magnoliopsida,urn:vpferl:c3a97ffae09538c6a235fee972c88cbd,HumanObservation,presence,1929,7,30,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Braya purpurascens (R. Br.) Bunge.,Braya purpurascens (R. Br.) Bunge.,Kapp Herschel,74.2437098483714,-19.6842308924801,date3,1930-07-17T00:00:00Z,5373824,7696043,Braya purpurascens (R.Br.) Bunge,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Braya,Braya purpurascens,6,7707728,220,7225535,3112,3043078,7696043,TRUE,Magnoliopsida,urn:vpferl:c77019036ad7c406993c992785c85924,HumanObservation,presence,1930,7,17,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Braya purpurascens (R. Br.) Bunge.,Braya purpurascens (R. Br.) Bunge.,Kapp Herschel,74.2437098483714,-19.6842308924801,date4,1930-07-18T00:00:00Z,5373824,7696043,Braya purpurascens (R.Br.) Bunge,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Braya,Braya purpurascens,6,7707728,220,7225535,3112,3043078,7696043,TRUE,Magnoliopsida,urn:vpferl:216e41b75e1714eaacb367f5969af0ae,HumanObservation,presence,1930,7,18,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Braya purpurascens (R. Br.) Bunge.,Braya purpurascens (R. Br.) Bunge.,Kapp Herschel,74.2437098483714,-19.6842308924801,date5,1930-07-19T00:00:00Z,5373824,7696043,Braya purpurascens (R.Br.) Bunge,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Braya,Braya purpurascens,6,7707728,220,7225535,3112,3043078,7696043,TRUE,Magnoliopsida,urn:vpferl:e91c6e124212e44fd575331a1519c4d2,HumanObservation,presence,1930,7,19,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Braya purpurascens (R. Br.) Bunge.,Braya purpurascens (R. Br.) Bunge.,Kapp Herschel,74.2437098483714,-19.6842308924801,date6,1930-07-21T00:00:00Z,5373824,7696043,Braya purpurascens (R.Br.) Bunge,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Braya,Braya purpurascens,6,7707728,220,7225535,3112,3043078,7696043,TRUE,Magnoliopsida,urn:vpferl:7f4e6d9666ea13ebb720c5709ddb393d,HumanObservation,presence,1930,7,21,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine bellidifolia L.,Cardamine bellidifolia L.,Antarctichamna,72.0185393852121,-23.0546141666577,date1,1930-08-11T00:00:00Z,3046155,NA,Cardamine bellidifolia L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine bellidifolia,6,7707728,220,7225535,3112,3045622,3046155,FALSE,Magnoliopsida,urn:vpferl:94397cf25f6b8e73f59febdb5c44aae4,HumanObservation,presence,1930,8,11,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine bellidifolia L.,Cardamine bellidifolia L.,Kapp Simpson,72.1365942635468,-22.1876447032729,date1,1929-08-12T00:00:00Z,3046155,NA,Cardamine bellidifolia L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine bellidifolia,6,7707728,220,7225535,3112,3045622,3046155,FALSE,Magnoliopsida,urn:vpferl:873501aa1e109566c5e47eb94df52f10,HumanObservation,presence,1929,8,12,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine bellidifolia L.,Cardamine bellidifolia L.,Holmvika,72.5078737819493,-24.0006877034132,date1,1929-08-11T00:00:00Z,3046155,NA,Cardamine bellidifolia L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine bellidifolia,6,7707728,220,7225535,3112,3045622,3046155,FALSE,Magnoliopsida,urn:vpferl:4527f8174b53c1d1c8224cf2c2b81e4e,HumanObservation,presence,1929,8,11,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine bellidifolia L.,Cardamine bellidifolia L.,Gasøya,72.7994532662258,-22.9244892461657,date1,1929-08-09T00:00:00Z,3046155,NA,Cardamine bellidifolia L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine bellidifolia,6,7707728,220,7225535,3112,3045622,3046155,FALSE,Magnoliopsida,urn:vpferl:c2dab8fd16f92d74cbe4c7de27c84c58,HumanObservation,presence,1929,8,9,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine bellidifolia L.,Cardamine bellidifolia L.,15 kilometres west of Husbukt,72.8783842853397,-23.3870102993493,date1,1930-08-17T00:00:00Z,3046155,NA,Cardamine bellidifolia L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine bellidifolia,6,7707728,220,7225535,3112,3045622,3046155,FALSE,Magnoliopsida,urn:vpferl:fdf7e8defd8d5eb6759503c0dac8059e,HumanObservation,presence,1930,8,17,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine bellidifolia L.,Cardamine bellidifolia L.,5 kilometres west of Robertson 0ya,73.0644336712976,-23.2205693216455,date1,1930-08-19T00:00:00Z,3046155,NA,Cardamine bellidifolia L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine bellidifolia,6,7707728,220,7225535,3112,3045622,3046155,FALSE,Magnoliopsida,urn:vpferl:68ca5ca56e336cd2eafaf6adb710a2c3,HumanObservation,presence,1930,8,19,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine bellidifolia L.,Cardamine bellidifolia L.,Kapp Bennet,73.3780209423858,-21.6827238027962,date1,1929-08-02T00:00:00Z,3046155,NA,Cardamine bellidifolia L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine bellidifolia,6,7707728,220,7225535,3112,3045622,3046155,FALSE,Magnoliopsida,urn:vpferl:caa16015b61e6f878245ca2c78504d16,HumanObservation,presence,1929,8,2,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine bellidifolia L.,Cardamine bellidifolia L.,Kapp Bennet,73.3780209423858,-21.6827238027962,date2,1929-08-20T00:00:00Z,3046155,NA,Cardamine bellidifolia L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine bellidifolia,6,7707728,220,7225535,3112,3045622,3046155,FALSE,Magnoliopsida,urn:vpferl:af92e6a5e0c0996f31ccc79b9ff1d697,HumanObservation,presence,1929,8,20,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine bellidifolia L.,Cardamine bellidifolia L.,Myggbukt,73.4906798153458,-21.5601111537396,date1,1929-08-01T00:00:00Z,3046155,NA,Cardamine bellidifolia L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine bellidifolia,6,7707728,220,7225535,3112,3045622,3046155,FALSE,Magnoliopsida,urn:vpferl:e20df4afda52665e42d24f038e6c9161,HumanObservation,presence,1929,8,1,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine bellidifolia L.,Cardamine bellidifolia L.,Myggbukt,73.4906798153458,-21.5601111537396,date2,1929-08-02T00:00:00Z,3046155,NA,Cardamine bellidifolia L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine bellidifolia,6,7707728,220,7225535,3112,3045622,3046155,FALSE,Magnoliopsida,urn:vpferl:7997da8b591d50279cfed32e76461fd6,HumanObservation,presence,1929,8,2,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine bellidifolia L.,Cardamine bellidifolia L.,Myggbukt,73.4906798153458,-21.5601111537396,date3,1930-07-30T00:00:00Z,3046155,NA,Cardamine bellidifolia L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine bellidifolia,6,7707728,220,7225535,3112,3045622,3046155,FALSE,Magnoliopsida,urn:vpferl:15d22ca6e8d9b242d82f3b3b45840281,HumanObservation,presence,1930,7,30,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine bellidifolia L.,Cardamine bellidifolia L.,Myggbukt,73.4906798153458,-21.5601111537396,date4,1930-07-31T00:00:00Z,3046155,NA,Cardamine bellidifolia L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine bellidifolia,6,7707728,220,7225535,3112,3045622,3046155,FALSE,Magnoliopsida,urn:vpferl:847a397b69814b224e18ec7e82b6872e,HumanObservation,presence,1930,7,31,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine bellidifolia L.,Cardamine bellidifolia L.,Myggbukt,73.4906798153458,-21.5601111537396,date5,1930-08-01T00:00:00Z,3046155,NA,Cardamine bellidifolia L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine bellidifolia,6,7707728,220,7225535,3112,3045622,3046155,FALSE,Magnoliopsida,urn:vpferl:7fcb50949f0d1351b46b1f23eab775b7,HumanObservation,presence,1930,8,1,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine bellidifolia L.,Cardamine bellidifolia L.,Myggbukt,73.4906798153458,-21.5601111537396,date7,1930-08-02T00:00:00Z,3046155,NA,Cardamine bellidifolia L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine bellidifolia,6,7707728,220,7225535,3112,3045622,3046155,FALSE,Magnoliopsida,urn:vpferl:c20a823ac6162c9dd14175c039b5bb81,HumanObservation,presence,1930,8,2,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine bellidifolia L.,Cardamine bellidifolia L.,Hoelsbu,73.7011350741129,-23.4237506787874,date1,1930-08-04T00:00:00Z,3046155,NA,Cardamine bellidifolia L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine bellidifolia,6,7707728,220,7225535,3112,3045622,3046155,FALSE,Magnoliopsida,urn:vpferl:749dbcdd07f8730a2d1c088b714b185f,HumanObservation,presence,1930,8,4,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine bellidifolia L.,Cardamine bellidifolia L.,Daudmannsoyra,74.1219851589978,-20.8863501972072,date1,1930-07-28T00:00:00Z,3046155,NA,Cardamine bellidifolia L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine bellidifolia,6,7707728,220,7225535,3112,3045622,3046155,FALSE,Magnoliopsida,urn:vpferl:1e75639a6504008cf87149ce26f6b518,HumanObservation,presence,1930,7,28,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine bellidifolia L.,Cardamine bellidifolia L.,Soppbukt,74.1545727187855,-21.5238224543617,date1,1930-07-27T00:00:00Z,3046155,NA,Cardamine bellidifolia L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine bellidifolia,6,7707728,220,7225535,3112,3045622,3046155,FALSE,Magnoliopsida,urn:vpferl:b4d64358e4417379ba86ce2ca9af0e70,HumanObservation,presence,1930,7,27,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine bellidifolia L.,Cardamine bellidifolia L.,Soppbukt,74.1545727187855,-21.5238224543617,date2,1930-07-28T00:00:00Z,3046155,NA,Cardamine bellidifolia L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine bellidifolia,6,7707728,220,7225535,3112,3045622,3046155,FALSE,Magnoliopsida,urn:vpferl:9c5ff5dada86795d31e4a5d682072f4b,HumanObservation,presence,1930,7,28,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine bellidifolia L.,Cardamine bellidifolia L.,Revet,74.3627103444094,-21.8616900910217,date1,1930-07-22T00:00:00Z,3046155,NA,Cardamine bellidifolia L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine bellidifolia,6,7707728,220,7225535,3112,3045622,3046155,FALSE,Magnoliopsida,urn:vpferl:179440158ce230c731a713f84bc472e3,HumanObservation,presence,1930,7,22,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine bellidifolia L.,Cardamine bellidifolia L.,Landingsdalen,74.4575059343755,-19.0255875063208,date1,1929-07-28T00:00:00Z,3046155,NA,Cardamine bellidifolia L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine bellidifolia,6,7707728,220,7225535,3112,3045622,3046155,FALSE,Magnoliopsida,urn:vpferl:36db285cb919d9b6f8b1b590b1753bea,HumanObservation,presence,1929,7,28,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine bellidifolia L.,Cardamine bellidifolia L.,Landingsdalen,74.4575059343755,-19.0255875063208,date2,1930-07-21T00:00:00Z,3046155,NA,Cardamine bellidifolia L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine bellidifolia,6,7707728,220,7225535,3112,3045622,3046155,FALSE,Magnoliopsida,urn:vpferl:06c16fa192291932e28148729f95feee,HumanObservation,presence,1930,7,21,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine pratensis L.,Cardamine pratensis L.,5 kilometres west of Husbukt,72.8616330771541,-23.0874352624784,date1,1930-08-16T00:00:00Z,7972010,NA,Cardamine pratensis L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine pratensis,6,7707728,220,7225535,3112,3045622,7972010,FALSE,Magnoliopsida,urn:vpferl:6128f84d658c596102769190b2c861bf,HumanObservation,presence,1930,8,16,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine pratensis L.,Cardamine pratensis L.,Sanddale,73.0155381155122,-23.7615879834466,date1,1930-08-18T00:00:00Z,7972010,NA,Cardamine pratensis L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine pratensis,6,7707728,220,7225535,3112,3045622,7972010,FALSE,Magnoliopsida,urn:vpferl:8a8ae235d9030560396840282c3112e0,HumanObservation,presence,1930,8,18,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine pratensis L.,Cardamine pratensis L.,Myggbukt,73.4906798153458,-21.5601111537396,date1,1929-08-01T00:00:00Z,7972010,NA,Cardamine pratensis L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine pratensis,6,7707728,220,7225535,3112,3045622,7972010,FALSE,Magnoliopsida,urn:vpferl:1214fcb419b072b87cb62b4751b2c1a9,HumanObservation,presence,1929,8,1,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine pratensis L.,Cardamine pratensis L.,Myggbukt,73.4906798153458,-21.5601111537396,date2,1929-08-02T00:00:00Z,7972010,NA,Cardamine pratensis L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine pratensis,6,7707728,220,7225535,3112,3045622,7972010,FALSE,Magnoliopsida,urn:vpferl:70e4abae28f61e770b01941c6b284e4d,HumanObservation,presence,1929,8,2,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine pratensis L.,Cardamine pratensis L.,Myggbukt,73.4906798153458,-21.5601111537396,date3,1930-07-30T00:00:00Z,7972010,NA,Cardamine pratensis L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine pratensis,6,7707728,220,7225535,3112,3045622,7972010,FALSE,Magnoliopsida,urn:vpferl:664262b1ddb964ad573559719e9ad15d,HumanObservation,presence,1930,7,30,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine pratensis L.,Cardamine pratensis L.,Myggbukt,73.4906798153458,-21.5601111537396,date4,1930-07-31T00:00:00Z,7972010,NA,Cardamine pratensis L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine pratensis,6,7707728,220,7225535,3112,3045622,7972010,FALSE,Magnoliopsida,urn:vpferl:e713f16b357e434745c0861bddbe4dcd,HumanObservation,presence,1930,7,31,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine pratensis L.,Cardamine pratensis L.,Myggbukt,73.4906798153458,-21.5601111537396,date5,1930-08-01T00:00:00Z,7972010,NA,Cardamine pratensis L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine pratensis,6,7707728,220,7225535,3112,3045622,7972010,FALSE,Magnoliopsida,urn:vpferl:1bf36a481ec5f4cf4d16e91970dd2313,HumanObservation,presence,1930,8,1,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cardamine pratensis L.,Cardamine pratensis L.,Myggbukt,73.4906798153458,-21.5601111537396,date7,1930-08-02T00:00:00Z,7972010,NA,Cardamine pratensis L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine pratensis,6,7707728,220,7225535,3112,3045622,7972010,FALSE,Magnoliopsida,urn:vpferl:c28a404caa9384e49aa26ce0ee4111fa,HumanObservation,presence,1930,8,2,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Antarctichamna,72.0185393852121,-23.0546141666577,date1,1930-08-11T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:a60974990cbc1ee6c7299b9be0552d71,HumanObservation,presence,1930,8,11,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Holmvika,72.5078737819493,-24.0006877034132,date1,1929-08-11T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:3e7fab2ca009495fa0035ad01a005562,HumanObservation,presence,1929,8,11,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Husbukt,72.8476155925744,-22.9464860300615,date1,1929-08-08T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:d9cc0cfc9666b7a21a735230f8732c69,HumanObservation,presence,1929,8,8,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Husbukt,72.8476155925744,-22.9464860300615,date2,1929-08-09T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:9b53ab8e75dbf066e32a37a7416dc151,HumanObservation,presence,1929,8,9,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Cochlearia groenlandica L.,Cochlearia groenlandica L.,Husbukt,72.8476155925744,-22.9464860300615,date3,1929-08-10T00:00:00Z,5373235,NA,Cochlearia groenlandica L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cochlearia,Cochlearia groenlandica,6,7707728,220,7225535,3112,3040481,5373235,FALSE,Magnoliopsida,urn:vpferl:e657acbb1cebad17f7a4dab496044d7f,HumanObservation,presence,1929,8,10,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
